Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
145841,DataTech Solutions,Search,Women 35-44,30 days,Instagram,"0,09","$12.666,00","7,53",Miami,2021-07-25,936,7605,2,Outdoor Adventurers,7,July
145842,NexGen Systems,Email,All Ages,45 days,YouTube,"0,04","$15.376,00","6,83",Los Angeles,2021-07-26,162,3862,4,Tech Enthusiasts,7,July
145843,DataTech Solutions,Search,Men 25-34,30 days,Email,"0,08","$7.836,00","5,04",Houston,2021-07-27,435,9446,8,Foodies,7,July
145844,NexGen Systems,Email,Men 18-24,60 days,YouTube,"0,07","$5.734,00","5,56",Houston,2021-07-28,831,4788,4,Health & Wellness,7,July
145845,NexGen Systems,Search,Men 18-24,60 days,Google Ads,"0,03","$8.667,00","6,83",Los Angeles,2021-07-29,868,1671,4,Outdoor Adventurers,7,July
145846,Innovate Industries,Display,All Ages,15 days,Instagram,"0,03","$9.906,00","4,21",Miami,2021-07-30,148,6983,10,Tech Enthusiasts,7,July
145847,TechCorp,Influencer,Women 25-34,30 days,Google Ads,"0,02","$5.979,00","3,19",Chicago,2021-07-31,304,6549,5,Tech Enthusiasts,7,July
146182,NexGen Systems,Display,Men 25-34,45 days,YouTube,"0,03","$10.387,00","7,09",Miami,2021-07-01,557,2931,10,Fashionistas,7,July
146183,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,"0,02","$19.485,00","6,39",Houston,2021-07-02,784,9669,6,Foodies,7,July
146184,TechCorp,Search,All Ages,45 days,Instagram,"0,05","$8.581,00","6,47",Los Angeles,2021-07-03,255,3668,6,Tech Enthusiasts,7,July
146185,Innovate Industries,Search,Women 35-44,45 days,Email,"0,03","$15.217,00","3,63",Los Angeles,2021-07-04,703,3662,10,Foodies,7,July
146186,TechCorp,Influencer,Men 25-34,60 days,Website,"0,14","$5.554,00","4,37",Los Angeles,2021-07-05,811,8895,9,Health & Wellness,7,July
146187,Innovate Industries,Social Media,Men 18-24,15 days,YouTube,"0,12","$8.703,00","7,81",Los Angeles,2021-07-06,424,3520,6,Outdoor Adventurers,7,July
146188,TechCorp,Influencer,Women 35-44,45 days,Instagram,"0,12","$14.012,00","2,84",Chicago,2021-07-07,393,8416,9,Tech Enthusiasts,7,July
146189,DataTech Solutions,Display,Women 35-44,30 days,YouTube,"0,02","$8.292,00","6,49",New York,2021-07-08,654,5879,10,Fashionistas,7,July
146190,Innovate Industries,Influencer,All Ages,60 days,Google Ads,"0,14","$8.606,00","6,27",Houston,2021-07-09,701,2512,6,Health & Wellness,7,July
146191,DataTech Solutions,Influencer,Women 35-44,60 days,Google Ads,"0,1","$19.013,00","2,53",Miami,2021-07-10,666,5200,2,Outdoor Adventurers,7,July
146192,TechCorp,Email,All Ages,60 days,Instagram,"0,06","$16.036,00","5,25",Los Angeles,2021-07-11,109,1303,5,Outdoor Adventurers,7,July
146193,DataTech Solutions,Influencer,Women 25-34,60 days,Facebook,"0,11","$19.936,00","6,36",Miami,2021-07-12,432,7426,7,Foodies,7,July
146194,DataTech Solutions,Email,Men 25-34,30 days,Website,"0,08","$14.853,00","5,29",New York,2021-07-13,332,2640,6,Health & Wellness,7,July
146195,TechCorp,Email,Women 25-34,45 days,Google Ads,"0,1","$13.196,00","7,35",Chicago,2021-07-14,513,5032,2,Tech Enthusiasts,7,July
146196,TechCorp,Influencer,Men 25-34,60 days,Email,"0,04","$6.003,00","5,43",Houston,2021-07-15,995,2009,7,Outdoor Adventurers,7,July
146197,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,"0,12","$5.482,00","2,83",New York,2021-07-16,483,7028,9,Outdoor Adventurers,7,July
146198,Alpha Innovations,Influencer,Men 18-24,30 days,Google Ads,"0,06","$8.680,00","4,18",Los Angeles,2021-07-17,496,5457,7,Tech Enthusiasts,7,July
146199,TechCorp,Display,All Ages,30 days,Email,"0,02","$17.212,00","4,58",New York,2021-07-18,134,2204,2,Outdoor Adventurers,7,July
146200,NexGen Systems,Display,Men 18-24,60 days,Google Ads,"0,07","$6.378,00",8,Los Angeles,2021-07-19,743,4369,3,Tech Enthusiasts,7,July
146201,DataTech Solutions,Display,Men 18-24,15 days,Instagram,"0,13","$17.055,00","4,2",Houston,2021-07-20,869,7747,6,Fashionistas,7,July
146202,DataTech Solutions,Social Media,Men 18-24,15 days,Email,"0,03","$8.150,00","2,57",New York,2021-07-21,930,8074,8,Tech Enthusiasts,7,July
146203,DataTech Solutions,Email,Women 35-44,15 days,Instagram,"0,02","$15.368,00","3,3",New York,2021-07-22,525,2777,6,Tech Enthusiasts,7,July
146204,Alpha Innovations,Search,All Ages,60 days,Instagram,"0,01","$17.160,00","7,6",New York,2021-07-23,683,6403,1,Health & Wellness,7,July
146205,Innovate Industries,Search,Men 18-24,60 days,Website,"0,02","$19.951,00","3,15",Chicago,2021-07-24,579,7184,3,Outdoor Adventurers,7,July
146206,Innovate Industries,Email,Men 25-34,15 days,Google Ads,"0,14","$6.043,00","2,04",Chicago,2021-07-25,401,9464,2,Health & Wellness,7,July
146207,Alpha Innovations,Influencer,Women 35-44,30 days,Website,"0,15","$5.892,00","5,62",Los Angeles,2021-07-26,608,1284,5,Foodies,7,July
146208,Innovate Industries,Search,All Ages,15 days,Google Ads,"0,03","$14.710,00","5,37",New York,2021-07-27,843,2212,10,Foodies,7,July
146209,Innovate Industries,Social Media,All Ages,60 days,Instagram,"0,1","$7.656,00","4,4",New York,2021-07-28,779,9583,1,Tech Enthusiasts,7,July
146210,Alpha Innovations,Influencer,Men 18-24,60 days,Instagram,"0,14","$16.992,00","3,75",Los Angeles,2021-07-29,355,8694,2,Tech Enthusiasts,7,July
146211,Innovate Industries,Social Media,All Ages,30 days,Website,"0,09","$6.810,00","3,42",Houston,2021-07-30,115,7647,7,Foodies,7,July
146212,TechCorp,Email,All Ages,60 days,Google Ads,"0,04","$13.865,00","6,24",Miami,2021-07-31,385,7895,7,Health & Wellness,7,July
146547,Alpha Innovations,Search,All Ages,15 days,Website,"0,13","$5.657,00","2,1",New York,2021-07-01,913,6278,2,Health & Wellness,7,July
146548,DataTech Solutions,Email,Women 35-44,30 days,YouTube,"0,02","$13.216,00","3,85",New York,2021-07-02,737,7520,8,Outdoor Adventurers,7,July
146549,TechCorp,Display,Men 18-24,30 days,YouTube,"0,1","$5.700,00","6,34",Miami,2021-07-03,877,9963,6,Outdoor Adventurers,7,July
146550,NexGen Systems,Email,Women 25-34,15 days,Instagram,"0,11","$7.096,00","3,49",Miami,2021-07-04,555,7989,10,Foodies,7,July
146551,Alpha Innovations,Search,Men 25-34,60 days,Website,"0,08","$16.948,00","5,68",Houston,2021-07-05,310,9150,3,Foodies,7,July
146552,TechCorp,Influencer,Men 25-34,30 days,Website,"0,13","$14.801,00","3,19",Houston,2021-07-06,632,7335,8,Health & Wellness,7,July
146553,NexGen Systems,Email,Women 35-44,15 days,YouTube,"0,07","$16.615,00","7,82",Los Angeles,2021-07-07,802,6952,8,Tech Enthusiasts,7,July
146554,Innovate Industries,Display,Men 25-34,15 days,YouTube,"0,11","$6.162,00","2,88",New York,2021-07-08,738,4934,9,Foodies,7,July
146555,TechCorp,Display,Women 35-44,60 days,Facebook,"0,03","$16.231,00","7,17",New York,2021-07-09,535,3165,7,Tech Enthusiasts,7,July
146556,NexGen Systems,Search,Men 25-34,15 days,Facebook,"0,07","$5.024,00","5,25",New York,2021-07-10,293,9066,10,Tech Enthusiasts,7,July
146557,DataTech Solutions,Influencer,Men 25-34,45 days,Google Ads,"0,04","$12.547,00","7,37",Houston,2021-07-11,280,1891,7,Tech Enthusiasts,7,July
146558,DataTech Solutions,Social Media,Women 25-34,60 days,Instagram,"0,1","$10.182,00","6,36",Chicago,2021-07-12,897,7258,9,Fashionistas,7,July
146559,Innovate Industries,Display,Men 18-24,30 days,Facebook,"0,09","$17.486,00","3,39",New York,2021-07-13,971,5111,1,Fashionistas,7,July
146560,Innovate Industries,Display,Men 25-34,15 days,YouTube,"0,02","$11.226,00","6,84",Chicago,2021-07-14,651,2355,2,Fashionistas,7,July
146561,Innovate Industries,Search,Women 35-44,60 days,YouTube,"0,03","$16.287,00","5,44",Chicago,2021-07-15,957,7997,3,Foodies,7,July
146562,Alpha Innovations,Email,Men 18-24,60 days,Website,"0,09","$9.562,00","6,81",Miami,2021-07-16,611,5265,10,Foodies,7,July
146563,NexGen Systems,Influencer,Women 35-44,45 days,YouTube,"0,08","$11.285,00","7,73",Miami,2021-07-17,712,8474,10,Tech Enthusiasts,7,July
146564,TechCorp,Search,All Ages,15 days,Website,"0,02","$11.249,00","7,93",Chicago,2021-07-18,464,5847,6,Health & Wellness,7,July
146565,Alpha Innovations,Email,Men 18-24,15 days,YouTube,"0,13","$9.127,00","5,17",Chicago,2021-07-19,729,4241,3,Health & Wellness,7,July
146566,NexGen Systems,Influencer,Men 25-34,30 days,Facebook,"0,13","$16.711,00","4,51",Houston,2021-07-20,400,5176,1,Tech Enthusiasts,7,July
146567,DataTech Solutions,Email,Men 18-24,60 days,Google Ads,"0,06","$7.817,00","4,08",Miami,2021-07-21,406,5390,4,Health & Wellness,7,July
146568,Alpha Innovations,Influencer,Men 18-24,45 days,Instagram,"0,09","$15.780,00","6,72",Miami,2021-07-22,550,9362,4,Tech Enthusiasts,7,July
146569,Alpha Innovations,Influencer,Women 35-44,60 days,YouTube,"0,11","$15.857,00","2,02",New York,2021-07-23,379,6910,2,Tech Enthusiasts,7,July
146570,Alpha Innovations,Influencer,Women 25-34,15 days,Email,"0,1","$19.079,00","3,36",Houston,2021-07-24,253,3591,1,Outdoor Adventurers,7,July
146571,NexGen Systems,Influencer,Women 35-44,45 days,Facebook,"0,11","$11.484,00","2,9",New York,2021-07-25,656,8578,9,Outdoor Adventurers,7,July
146572,DataTech Solutions,Email,Women 25-34,15 days,YouTube,"0,15","$15.646,00","2,92",Chicago,2021-07-26,794,3404,7,Outdoor Adventurers,7,July
146573,DataTech Solutions,Display,Men 18-24,60 days,Website,"0,13","$8.539,00","6,41",New York,2021-07-27,813,6268,10,Foodies,7,July
146574,TechCorp,Search,Women 25-34,30 days,Website,"0,11","$15.194,00","5,87",New York,2021-07-28,173,6717,8,Tech Enthusiasts,7,July
146575,NexGen Systems,Search,All Ages,15 days,Google Ads,"0,07","$17.930,00","7,54",Chicago,2021-07-29,995,7360,1,Health & Wellness,7,July
146576,TechCorp,Social Media,Men 18-24,45 days,Facebook,"0,15","$19.552,00","5,17",Chicago,2021-07-30,747,4826,9,Foodies,7,July
146577,DataTech Solutions,Display,All Ages,15 days,Email,"0,14","$11.666,00","3,01",Houston,2021-07-31,159,5859,10,Fashionistas,7,July
146912,Alpha Innovations,Influencer,All Ages,60 days,YouTube,"0,11","$8.510,00","7,9",Houston,2021-07-01,782,5768,5,Outdoor Adventurers,7,July
146913,TechCorp,Display,Men 25-34,60 days,Google Ads,"0,05","$9.677,00","6,95",Houston,2021-07-02,184,7814,4,Foodies,7,July
146914,Alpha Innovations,Email,Women 25-34,45 days,YouTube,"0,1","$8.918,00","2,65",New York,2021-07-03,839,2125,10,Foodies,7,July
146915,NexGen Systems,Influencer,Men 18-24,45 days,Google Ads,"0,08","$18.785,00","7,94",Chicago,2021-07-04,137,4421,2,Tech Enthusiasts,7,July
146916,NexGen Systems,Display,Women 35-44,60 days,Facebook,"0,04","$10.961,00","2,03",New York,2021-07-05,365,9323,3,Health & Wellness,7,July
146917,NexGen Systems,Email,Men 25-34,30 days,YouTube,"0,04","$5.975,00","2,54",New York,2021-07-06,728,7487,1,Outdoor Adventurers,7,July
146918,Innovate Industries,Search,Women 35-44,30 days,Facebook,"0,12","$19.787,00","5,75",Chicago,2021-07-07,271,7155,5,Fashionistas,7,July
146919,NexGen Systems,Social Media,Women 25-34,45 days,Email,"0,1","$5.829,00","4,48",Houston,2021-07-08,198,6356,4,Health & Wellness,7,July
146920,NexGen Systems,Search,Men 18-24,45 days,Facebook,"0,05","$8.174,00","6,57",New York,2021-07-09,493,8787,8,Tech Enthusiasts,7,July
146921,NexGen Systems,Social Media,Men 25-34,45 days,Google Ads,"0,11","$9.558,00","7,78",Houston,2021-07-10,791,7959,8,Fashionistas,7,July
146922,Innovate Industries,Email,Women 25-34,30 days,YouTube,"0,04","$14.080,00","2,07",New York,2021-07-11,917,3054,3,Foodies,7,July
146923,Innovate Industries,Email,Men 18-24,60 days,Email,"0,09","$18.206,00","2,62",Los Angeles,2021-07-12,607,8067,8,Tech Enthusiasts,7,July
146924,DataTech Solutions,Display,Men 25-34,60 days,Website,"0,05","$14.758,00","3,16",Miami,2021-07-13,537,5831,4,Fashionistas,7,July
146925,DataTech Solutions,Email,All Ages,15 days,Facebook,"0,07","$10.420,00","4,48",Houston,2021-07-14,437,2583,8,Health & Wellness,7,July
146926,NexGen Systems,Influencer,Men 25-34,15 days,Email,"0,05","$18.527,00","7,9",Los Angeles,2021-07-15,701,3754,4,Outdoor Adventurers,7,July
146927,NexGen Systems,Email,Men 18-24,15 days,Google Ads,"0,09","$12.055,00","6,7",Miami,2021-07-16,454,9313,3,Foodies,7,July
146928,Innovate Industries,Email,Men 25-34,30 days,Facebook,"0,03","$5.287,00","4,31",Chicago,2021-07-17,297,6151,2,Fashionistas,7,July
146929,NexGen Systems,Influencer,Men 18-24,15 days,Website,"0,03","$15.204,00","6,03",New York,2021-07-18,656,5403,7,Outdoor Adventurers,7,July
146930,Alpha Innovations,Search,Men 18-24,45 days,Google Ads,"0,09","$13.388,00","5,57",Chicago,2021-07-19,916,6038,4,Health & Wellness,7,July
146931,Alpha Innovations,Search,All Ages,45 days,Website,"0,04","$5.849,00","3,59",Miami,2021-07-20,571,1609,4,Fashionistas,7,July
146932,Innovate Industries,Influencer,Women 25-34,15 days,YouTube,"0,15","$11.562,00","2,74",Los Angeles,2021-07-21,724,9111,9,Foodies,7,July
146933,NexGen Systems,Search,Women 35-44,60 days,Email,"0,07","$11.893,00","5,19",Los Angeles,2021-07-22,874,2672,2,Tech Enthusiasts,7,July
146934,NexGen Systems,Email,Women 35-44,60 days,Google Ads,"0,13","$10.749,00","6,96",Los Angeles,2021-07-23,648,8125,4,Health & Wellness,7,July
146935,NexGen Systems,Display,All Ages,60 days,Instagram,"0,08","$15.794,00","4,94",Chicago,2021-07-24,886,2005,2,Fashionistas,7,July
146936,TechCorp,Email,Women 25-34,60 days,YouTube,"0,1","$9.214,00","7,1",Los Angeles,2021-07-25,559,9658,6,Fashionistas,7,July
146937,NexGen Systems,Email,Men 25-34,15 days,Instagram,"0,11","$19.534,00","7,35",Houston,2021-07-26,928,8285,6,Foodies,7,July
146938,NexGen Systems,Social Media,Women 35-44,60 days,Email,"0,08","$8.443,00","7,79",Miami,2021-07-27,427,4725,3,Fashionistas,7,July
146939,DataTech Solutions,Email,Men 18-24,30 days,Instagram,"0,01","$9.963,00","4,75",Miami,2021-07-28,574,5168,7,Fashionistas,7,July
146940,Innovate Industries,Email,Women 35-44,30 days,YouTube,"0,14","$6.988,00",8,Chicago,2021-07-29,134,4915,10,Health & Wellness,7,July
146941,TechCorp,Search,Men 25-34,15 days,Website,"0,02","$19.257,00","3,53",Houston,2021-07-30,889,7085,3,Fashionistas,7,July
146942,NexGen Systems,Display,Women 25-34,15 days,YouTube,"0,06","$14.781,00","2,4",Houston,2021-07-31,977,2427,3,Outdoor Adventurers,7,July
147277,DataTech Solutions,Search,Men 25-34,15 days,YouTube,"0,1","$7.036,00","2,65",Chicago,2021-07-01,403,9243,5,Health & Wellness,7,July
147278,Innovate Industries,Search,Men 18-24,60 days,Google Ads,"0,14","$9.227,00","4,57",Miami,2021-07-02,902,1072,4,Health & Wellness,7,July
147279,DataTech Solutions,Email,Women 35-44,60 days,Instagram,"0,13","$12.965,00","2,94",New York,2021-07-03,306,8279,2,Outdoor Adventurers,7,July
147280,Innovate Industries,Influencer,Men 25-34,30 days,YouTube,"0,1","$5.963,00","7,99",New York,2021-07-04,309,6859,4,Outdoor Adventurers,7,July
147281,NexGen Systems,Social Media,Men 25-34,15 days,Facebook,"0,14","$11.007,00","7,5",New York,2021-07-05,546,1398,7,Fashionistas,7,July
147282,NexGen Systems,Display,All Ages,45 days,Instagram,"0,07","$13.794,00","4,4",Los Angeles,2021-07-06,376,6484,7,Tech Enthusiasts,7,July
147283,Alpha Innovations,Influencer,Women 35-44,15 days,Website,"0,05","$18.061,00","3,7",Miami,2021-07-07,107,6938,2,Fashionistas,7,July
147284,TechCorp,Influencer,Women 35-44,15 days,Google Ads,"0,08","$14.754,00","5,49",Los Angeles,2021-07-08,559,7266,9,Outdoor Adventurers,7,July
147285,DataTech Solutions,Search,Men 18-24,15 days,Instagram,"0,1","$19.961,00","7,52",Houston,2021-07-09,970,3559,7,Foodies,7,July
147286,TechCorp,Display,Women 25-34,45 days,Instagram,"0,11","$18.957,00","4,02",Houston,2021-07-10,296,9734,6,Outdoor Adventurers,7,July
147287,Alpha Innovations,Social Media,Men 18-24,60 days,Email,"0,13","$14.285,00","6,69",New York,2021-07-11,257,9146,7,Foodies,7,July
147288,Innovate Industries,Search,Women 35-44,60 days,YouTube,"0,1","$8.361,00","3,59",Los Angeles,2021-07-12,178,8655,1,Foodies,7,July
147289,Alpha Innovations,Influencer,Men 25-34,30 days,Google Ads,"0,05","$7.462,00","6,87",Los Angeles,2021-07-13,511,8019,1,Tech Enthusiasts,7,July
147290,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,"0,09","$18.186,00","5,88",New York,2021-07-14,297,5531,2,Health & Wellness,7,July
147291,Alpha Innovations,Influencer,Men 25-34,30 days,YouTube,"0,13","$10.698,00","4,98",Miami,2021-07-15,845,1299,1,Outdoor Adventurers,7,July
147292,NexGen Systems,Search,Men 18-24,30 days,Email,"0,03","$16.487,00","2,89",Los Angeles,2021-07-16,171,9333,6,Outdoor Adventurers,7,July
147293,Alpha Innovations,Social Media,Women 35-44,45 days,Email,"0,14","$13.004,00","6,38",New York,2021-07-17,343,1834,10,Fashionistas,7,July
147294,NexGen Systems,Search,Men 25-34,30 days,Email,"0,11","$19.386,00","3,29",Chicago,2021-07-18,549,1434,10,Health & Wellness,7,July
147295,DataTech Solutions,Social Media,All Ages,60 days,YouTube,"0,07","$19.841,00","6,78",New York,2021-07-19,993,4905,4,Outdoor Adventurers,7,July
147296,Innovate Industries,Social Media,Men 18-24,45 days,Google Ads,"0,12","$13.098,00","6,93",Houston,2021-07-20,376,8887,9,Outdoor Adventurers,7,July
147297,TechCorp,Social Media,All Ages,45 days,Website,"0,03","$12.331,00","3,33",Los Angeles,2021-07-21,258,9943,4,Foodies,7,July
147298,DataTech Solutions,Display,Women 35-44,15 days,Website,"0,09","$17.669,00","4,91",Chicago,2021-07-22,284,2468,1,Health & Wellness,7,July
147299,TechCorp,Influencer,Women 35-44,30 days,Website,"0,08","$7.316,00","3,21",New York,2021-07-23,581,4070,1,Foodies,7,July
147300,TechCorp,Email,Women 25-34,30 days,Instagram,"0,13","$10.887,00","2,2",Houston,2021-07-24,829,6575,9,Health & Wellness,7,July
147301,TechCorp,Display,All Ages,60 days,Google Ads,"0,1","$10.837,00","3,24",Miami,2021-07-25,339,2478,2,Foodies,7,July
147302,NexGen Systems,Display,Women 35-44,60 days,Facebook,"0,04","$9.647,00","7,44",Los Angeles,2021-07-26,108,1765,1,Foodies,7,July
147303,Alpha Innovations,Display,Women 25-34,60 days,Website,"0,07","$19.751,00","5,22",Los Angeles,2021-07-27,633,3238,5,Outdoor Adventurers,7,July
147304,Innovate Industries,Email,Women 25-34,30 days,Email,"0,02","$9.341,00","2,94",Chicago,2021-07-28,754,3674,3,Health & Wellness,7,July
147305,DataTech Solutions,Social Media,Women 35-44,60 days,Website,"0,02","$17.037,00","3,66",Chicago,2021-07-29,278,1112,9,Fashionistas,7,July
147306,Alpha Innovations,Social Media,Women 35-44,15 days,Facebook,"0,07","$5.677,00","7,83",Chicago,2021-07-30,585,5416,7,Fashionistas,7,July
147307,Innovate Industries,Search,All Ages,45 days,Facebook,"0,07","$17.117,00","3,41",New York,2021-07-31,403,6086,5,Tech Enthusiasts,7,July
147642,DataTech Solutions,Influencer,Men 18-24,45 days,Email,"0,07","$7.570,00","5,66",Los Angeles,2021-07-01,260,2319,10,Fashionistas,7,July
147643,TechCorp,Display,All Ages,30 days,YouTube,"0,15","$11.777,00","2,96",Los Angeles,2021-07-02,352,8257,2,Health & Wellness,7,July
147644,Innovate Industries,Email,Men 18-24,60 days,Facebook,"0,07","$13.900,00","5,43",Miami,2021-07-03,575,7374,9,Tech Enthusiasts,7,July
147645,TechCorp,Search,Men 18-24,30 days,Instagram,"0,1","$10.480,00","2,36",Miami,2021-07-04,950,7138,8,Tech Enthusiasts,7,July
147646,DataTech Solutions,Influencer,Women 25-34,15 days,Google Ads,"0,06","$10.601,00","4,65",Houston,2021-07-05,336,7205,10,Health & Wellness,7,July
147647,NexGen Systems,Influencer,All Ages,15 days,Facebook,"0,04","$14.012,00","6,91",Houston,2021-07-06,691,3671,7,Tech Enthusiasts,7,July
147648,NexGen Systems,Influencer,Men 25-34,30 days,Instagram,"0,09","$16.977,00","7,57",Chicago,2021-07-07,878,3423,6,Tech Enthusiasts,7,July
147649,Alpha Innovations,Display,Women 25-34,15 days,YouTube,"0,09","$13.220,00","5,46",Houston,2021-07-08,507,2212,7,Outdoor Adventurers,7,July
147650,DataTech Solutions,Email,Women 35-44,60 days,YouTube,"0,14","$9.275,00","3,84",Los Angeles,2021-07-09,996,6821,7,Health & Wellness,7,July
147651,NexGen Systems,Display,Men 25-34,15 days,Facebook,"0,09","$19.133,00","6,46",New York,2021-07-10,997,6594,6,Tech Enthusiasts,7,July
147652,DataTech Solutions,Social Media,Women 35-44,15 days,Facebook,"0,07","$6.514,00","7,78",New York,2021-07-11,334,3397,10,Health & Wellness,7,July
147653,Innovate Industries,Display,Women 35-44,60 days,Facebook,"0,09","$15.242,00","5,75",Miami,2021-07-12,837,2074,7,Foodies,7,July
147654,NexGen Systems,Influencer,Men 18-24,60 days,YouTube,"0,08","$9.435,00","3,22",New York,2021-07-13,861,1828,2,Foodies,7,July
147655,NexGen Systems,Display,Men 25-34,15 days,Website,"0,06","$5.606,00","7,76",Los Angeles,2021-07-14,736,4210,5,Tech Enthusiasts,7,July
147656,DataTech Solutions,Search,Men 18-24,45 days,YouTube,"0,11","$10.858,00","2,43",New York,2021-07-15,302,6110,6,Fashionistas,7,July
147657,Innovate Industries,Social Media,Women 25-34,60 days,Google Ads,"0,06","$11.708,00","4,87",New York,2021-07-16,901,7931,4,Fashionistas,7,July
147658,DataTech Solutions,Social Media,Men 18-24,15 days,Website,"0,11","$14.595,00","4,76",Houston,2021-07-17,445,2375,9,Fashionistas,7,July
147659,Innovate Industries,Email,Women 35-44,45 days,Website,"0,06","$18.944,00","7,85",Chicago,2021-07-18,574,4840,3,Health & Wellness,7,July
147660,TechCorp,Search,Men 18-24,15 days,YouTube,"0,04","$12.954,00","6,73",Chicago,2021-07-19,311,4112,1,Outdoor Adventurers,7,July
147661,DataTech Solutions,Display,Women 35-44,30 days,Instagram,"0,12","$8.039,00","2,45",Miami,2021-07-20,682,8932,6,Health & Wellness,7,July
147662,Innovate Industries,Social Media,Men 25-34,30 days,Website,"0,03","$14.939,00","3,69",New York,2021-07-21,844,6468,8,Tech Enthusiasts,7,July
147663,DataTech Solutions,Email,Men 25-34,30 days,YouTube,"0,15","$7.924,00","3,53",Houston,2021-07-22,834,5056,3,Outdoor Adventurers,7,July
147664,TechCorp,Influencer,Women 25-34,60 days,Instagram,"0,13","$19.614,00","3,46",Miami,2021-07-23,898,8526,9,Foodies,7,July
147665,DataTech Solutions,Social Media,Women 35-44,60 days,YouTube,"0,1","$6.912,00","2,1",Chicago,2021-07-24,365,3591,4,Outdoor Adventurers,7,July
147666,TechCorp,Search,Men 18-24,45 days,Email,"0,09","$17.659,00","3,44",Houston,2021-07-25,275,7023,8,Foodies,7,July
147667,DataTech Solutions,Email,Women 25-34,15 days,Email,"0,07","$9.639,00","3,77",Houston,2021-07-26,907,2786,1,Health & Wellness,7,July
147668,NexGen Systems,Influencer,Women 25-34,30 days,Facebook,"0,09","$16.265,00","7,42",Chicago,2021-07-27,767,4005,2,Health & Wellness,7,July
147669,Innovate Industries,Email,Women 25-34,15 days,Email,"0,07","$9.585,00","5,41",Houston,2021-07-28,728,7405,8,Fashionistas,7,July
147670,TechCorp,Display,Men 18-24,45 days,YouTube,"0,09","$11.854,00","5,49",Houston,2021-07-29,997,9769,3,Foodies,7,July
147671,TechCorp,Email,Men 18-24,15 days,Google Ads,"0,15","$13.208,00","2,21",Miami,2021-07-30,532,3138,2,Tech Enthusiasts,7,July
147672,TechCorp,Influencer,Women 35-44,30 days,Google Ads,"0,1","$6.048,00","4,42",Miami,2021-07-31,518,5213,6,Foodies,7,July
148007,NexGen Systems,Email,Men 18-24,45 days,YouTube,"0,04","$14.487,00","7,65",Los Angeles,2021-07-01,689,1183,4,Fashionistas,7,July
148008,Alpha Innovations,Social Media,Men 25-34,30 days,YouTube,"0,09","$10.755,00","3,84",Chicago,2021-07-02,795,3779,4,Outdoor Adventurers,7,July
148009,Alpha Innovations,Influencer,Women 25-34,60 days,YouTube,"0,1","$8.867,00","3,67",Houston,2021-07-03,943,6335,1,Outdoor Adventurers,7,July
148010,DataTech Solutions,Influencer,Women 25-34,60 days,Google Ads,"0,02","$10.449,00","7,44",New York,2021-07-04,963,7247,8,Health & Wellness,7,July
148011,DataTech Solutions,Social Media,Women 35-44,45 days,Email,"0,08","$6.001,00","2,77",Chicago,2021-07-05,930,9624,4,Foodies,7,July
148012,Innovate Industries,Search,All Ages,45 days,Email,"0,05","$13.129,00","5,16",Houston,2021-07-06,809,4554,7,Health & Wellness,7,July
148013,Alpha Innovations,Search,Men 18-24,15 days,Website,"0,11","$12.492,00","3,56",Miami,2021-07-07,788,7079,5,Health & Wellness,7,July
148014,DataTech Solutions,Social Media,All Ages,15 days,Website,"0,05","$19.272,00","3,2",Los Angeles,2021-07-08,982,3357,2,Tech Enthusiasts,7,July
148015,Innovate Industries,Social Media,All Ages,45 days,Facebook,"0,05","$17.822,00","2,18",New York,2021-07-09,677,2142,1,Health & Wellness,7,July
148016,Alpha Innovations,Email,Women 35-44,60 days,Instagram,"0,02","$5.811,00","6,37",Chicago,2021-07-10,591,7702,3,Fashionistas,7,July
148017,TechCorp,Social Media,Men 18-24,15 days,Facebook,"0,06","$19.461,00","5,13",Chicago,2021-07-11,767,1948,2,Outdoor Adventurers,7,July
148018,NexGen Systems,Email,Women 25-34,30 days,Facebook,"0,06","$6.302,00","6,54",Los Angeles,2021-07-12,379,2489,9,Tech Enthusiasts,7,July
148019,Innovate Industries,Social Media,Women 25-34,45 days,Instagram,"0,11","$16.303,00","3,07",Los Angeles,2021-07-13,324,6303,7,Fashionistas,7,July
148020,Alpha Innovations,Social Media,Women 25-34,45 days,Website,"0,08","$17.638,00","2,07",Los Angeles,2021-07-14,243,6194,9,Outdoor Adventurers,7,July
148021,DataTech Solutions,Search,Women 35-44,60 days,Instagram,"0,09","$6.040,00","4,32",Los Angeles,2021-07-15,771,4950,9,Fashionistas,7,July
148022,DataTech Solutions,Influencer,Men 25-34,45 days,Facebook,"0,04","$18.966,00","6,7",Miami,2021-07-16,909,1248,3,Tech Enthusiasts,7,July
148023,NexGen Systems,Display,All Ages,30 days,Google Ads,"0,06","$18.903,00","7,16",New York,2021-07-17,102,1410,4,Fashionistas,7,July
148024,TechCorp,Display,All Ages,60 days,Facebook,"0,11","$5.010,00","6,09",Miami,2021-07-18,808,5531,4,Outdoor Adventurers,7,July
